Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
427.0,A.J. Lawson,25.0,TOR,SG,13.0,0.0,109.0,16.0,41.0,0.39,8.0,22.0,0.364,8.0,19.0,0.421,0.488,9.0,9.0,1.0,7.0,16.0,23.0,3.0,4.0,3.0,4.0,15.0,49.0,0.0,
428.0,Taurean Prince,31.0,MIL,SF,8.0,0.0,169.0,17.0,38.0,0.447,12.0,28.0,0.429,5.0,10.0,0.5,0.605,3.0,3.0,1.0,0.0,13.0,13.0,8.0,6.0,2.0,5.0,20.0,49.0,0.0,
429.0,Leonard Miller,22.0,2TM,SF,21.0,0.0,104.0,20.0,35.0,0.571,1.0,12.0,0.083,19.0,23.0,0.826,0.586,8.0,12.0,0.667,7.0,21.0,28.0,5.0,5.0,0.0,9.0,13.0,49.0,0.0,
429.0,Leonard Miller,22.0,MIN,SF,19.0,0.0,95.0,18.0,33.0,0.545,1.0,12.0,0.083,17.0,21.0,0.81,0.561,7.0,11.0,0.636,7.0,18.0,25.0,5.0,4.0,0.0,9.0,12.0,44.0,0.0,
429.0,Leonard Miller,22.0,CHI,SF,2.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,
430.0,Jahmai Mashack,23.0,MEM,SG,12.0,2.0,142.0,20.0,46.0,0.435,7.0,23.0,0.304,13.0,23.0,0.565,0.511,0.0,0.0,,4.0,12.0,16.0,12.0,17.0,1.0,9.0,14.0,47.0,0.0,
431.0,Chris Paul,40.0,LAC,PG,16.0,0.0,228.0,18.0,56.0,0.321,10.0,30.0,0.333,8.0,26.0,0.308,0.411,1.0,2.0,0.5,6.0,22.0,28.0,53.0,11.0,0.0,16.0,23.0,47.0,0.0,
432.0,Hunter Tyson,25.0,DEN,PF,21.0,2.0,162.0,14.0,52.0,0.269,7.0,33.0,0.212,7.0,19.0,0.368,0.337,11.0,13.0,0.846,4.0,32.0,36.0,17.0,2.0,1.0,5.0,13.0,46.0,0.0,
433.0,Brooks Barnhizer,23.0,OKC,SG,29.0,0.0,221.0,18.0,46.0,0.391,5.0,16.0,0.313,13.0,30.0,0.433,0.446,4.0,6.0,0.667,10.0,42.0,52.0,16.0,5.0,3.0,7.0,20.0,45.0,0.0,
434.0,Doug McDermott,34.0,SAC,SF,11.0,0.0,111.0,15.0,38.0,0.395,14.0,37.0,0.378,1.0,1.0,1.0,0.579,0.0,0.0,,1.0,7.0,8.0,3.0,2.0,1.0,6.0,7.0,44.0,0.0,
435.0,Johnny Juzang,24.0,MIN,SG,21.0,0.0,88.0,16.0,38.0,0.421,6.0,24.0,0.25,10.0,14.0,0.714,0.5,5.0,8.0,0.625,5.0,12.0,17.0,6.0,2.0,1.0,5.0,3.0,43.0,0.0,
436.0,Daeqwon Plowden,27.0,SAC,SG,7.0,1.0,160.0,16.0,48.0,0.333,6.0,32.0,0.188,10.0,16.0,0.625,0.396,4.0,4.0,1.0,14.0,9.0,23.0,11.0,2.0,1.0,4.0,12.0,42.0,0.0,
437.0,Obi Toppin,27.0,IND,PF,3.0,0.0,82.0,15.0,36.0,0.417,3.0,17.0,0.176,12.0,19.0,0.632,0.458,9.0,9.0,1.0,3.0,17.0,20.0,5.0,3.0,0.0,6.0,7.0,42.0,0.0,
438.0,Jeff Green,39.0,HOU,PF,18.0,0.0,82.0,15.0,32.0,0.469,10.0,23.0,0.435,5.0,9.0,0.556,0.625,1.0,1.0,1.0,1.0,9.0,10.0,3.0,1.0,1.0,1.0,5.0,41.0,0.0,
439.0,Andre Jackson Jr.,24.0,MIL,SG,26.0,0.0,168.0,12.0,45.0,0.267,5.0,26.0,0.192,7.0,19.0,0.368,0.322,9.0,10.0,0.9,10.0,14.0,24.0,24.0,6.0,2.0,9.0,25.0,38.0,0.0,
440.0,Nigel Hayes-Davis,31.0,PHO,SF,27.0,0.0,195.0,15.0,46.0,0.326,2.0,16.0,0.125,13.0,30.0,0.433,0.348,2.0,4.0,0.5,12.0,21.0,33.0,7.0,8.0,2.0,8.0,16.0,34.0,0.0,
441.0,Miles Kelly,23.0,DAL,PG,12.0,0.0,102.0,13.0,33.0,0.394,8.0,26.0,0.308,5.0,7.0,0.714,0.515,0.0,0.0,,4.0,15.0,19.0,8.0,3.0,0.0,4.0,11.0,34.0,0.0,
442.0,Alijah Martin,24.0,TOR,SG,13.0,0.0,97.0,11.0,32.0,0.344,2.0,12.0,0.167,9.0,20.0,0.45,0.375,10.0,12.0,0.833,6.0,8.0,14.0,8.0,6.0,3.0,3.0,10.0,34.0,0.0,
443.0,Kevin McCullar Jr.,24.0,NYK,SF,16.0,0.0,123.0,13.0,33.0,0.394,6.0,17.0,0.353,7.0,16.0,0.438,0.485,2.0,5.0,0.4,9.0,15.0,24.0,19.0,6.0,0.0,11.0,18.0,34.0,0.0,
444.0,Eric Gordon,37.0,PHI,SG,6.0,0.0,74.0,12.0,21.0,0.571,8.0,14.0,0.571,4.0,7.0,0.571,0.762,1.0,2.0,0.5,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,33.0,0.0,
445.0,David Jones García,24.0,SAS,SF,11.0,0.0,68.0,13.0,25.0,0.52,3.0,5.0,0.6,10.0,20.0,0.5,0.58,3.0,6.0,0.5,4.0,9.0,13.0,18.0,6.0,1.0,5.0,6.0,32.0,0.0,
446.0,Scotty Pippen Jr.,25.0,MEM,PG,3.0,1.0,60.0,12.0,24.0,0.5,3.0,7.0,0.429,9.0,17.0,0.529,0.563,5.0,6.0,0.833,1.0,2.0,3.0,13.0,6.0,2.0,5.0,13.0,32.0,0.0,
447.0,Khaman Maluach,19.0,PHO,C,23.0,0.0,107.0,11.0,24.0,0.458,0.0,6.0,0.0,11.0,18.0,0.611,0.458,9.0,10.0,0.9,8.0,18.0,26.0,3.0,1.0,9.0,10.0,17.0,31.0,0.0,
448.0,Xavier Tillman Sr.,27.0,2TM,C,15.0,1.0,112.0,14.0,31.0,0.452,3.0,15.0,0.2,11.0,16.0,0.688,0.5,0.0,0.0,,10.0,15.0,25.0,5.0,6.0,2.0,5.0,9.0,31.0,0.0,
448.0,Xavier Tillman Sr.,27.0,BOS,C,14.0,1.0,111.0,14.0,31.0,0.452,3.0,15.0,0.2,11.0,16.0,0.688,0.5,0.0,0.0,,10.0,15.0,25.0,5.0,6.0,2.0,5.0,9.0,31.0,0.0,
448.0,Xavier Tillman Sr.,27.0,CHO,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
449.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,11.0,18.0,0.611,0.0,0.0,,11.0,18.0,0.611,0.611,8.0,10.0,0.8,14.0,23.0,37.0,13.0,4.0,11.0,10.0,21.0,30.0,0.0,
450.0,Jonathan Mogbo,24.0,TOR,PF,23.0,0.0,139.0,14.0,28.0,0.5,0.0,0.0,,14.0,28.0,0.5,0.5,2.0,5.0,0.4,12.0,25.0,37.0,10.0,4.0,4.0,6.0,13.0,30.0,0.0,
451.0,Tolu Smith,25.0,DET,PF,6.0,0.0,70.0,8.0,18.0,0.444,0.0,0.0,,8.0,18.0,0.444,0.444,13.0,18.0,0.722,12.0,19.0,31.0,6.0,2.0,5.0,5.0,9.0,29.0,0.0,
452.0,Luke Travers,24.0,CLE,SG,12.0,0.0,103.0,9.0,36.0,0.25,1.0,16.0,0.063,8.0,20.0,0.4,0.264,9.0,9.0,1.0,9.0,15.0,24.0,9.0,7.0,4.0,3.0,6.0,28.0,0.0,
453.0,Ron Harper Jr.,25.0,BOS,SF,10.0,1.0,106.0,10.0,31.0,0.323,6.0,24.0,0.25,4.0,7.0,0.571,0.419,1.0,2.0,0.5,9.0,12.0,21.0,8.0,1.0,4.0,1.0,9.0,27.0,0.0,
454.0,Mason Plumlee,35.0,CHO,C,14.0,2.0,125.0,9.0,12.0,0.75,0.0,0.0,,9.0,12.0,0.75,0.75,8.0,12.0,0.667,10.0,30.0,40.0,16.0,6.0,0.0,9.0,10.0,26.0,0.0,
455.0,Adou Thiero,21.0,LAL,SF,17.0,0.0,98.0,9.0,20.0,0.45,0.0,1.0,0.0,9.0,19.0,0.474,0.45,7.0,9.0,0.778,7.0,11.0,18.0,5.0,5.0,2.0,4.0,15.0,25.0,0.0,
456.0,Lachlan Olbrich,22.0,CHI,C,17.0,0.0,121.0,9.0,21.0,0.429,2.0,7.0,0.286,7.0,14.0,0.5,0.476,4.0,10.0,0.4,12.0,26.0,38.0,12.0,2.0,1.0,4.0,22.0,24.0,0.0,
457.0,Javonte Cooke,26.0,POR,SG,16.0,0.0,83.0,9.0,35.0,0.257,3.0,19.0,0.158,6.0,16.0,0.375,0.3,2.0,2.0,1.0,3.0,12.0,15.0,7.0,6.0,0.0,9.0,6.0,23.0,0.0,
458.0,Caleb Houstan,23.0,ATL,SF,10.0,0.0,49.0,7.0,15.0,0.467,6.0,12.0,0.5,1.0,3.0,0.333,0.667,3.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,1.0,4.0,6.0,23.0,0.0,
459.0,Mac McClung,27.0,2TM,SG,4.0,0.0,47.0,9.0,25.0,0.36,2.0,12.0,0.167,7.0,13.0,0.538,0.4,3.0,4.0,0.75,0.0,5.0,5.0,2.0,5.0,2.0,3.0,8.0,23.0,0.0,
459.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,7.0,18.0,0.389,2.0,10.0,0.2,5.0,8.0,0.625,0.444,3.0,4.0,0.75,0.0,4.0,4.0,1.0,5.0,1.0,2.0,6.0,19.0,0.0,
459.0,Mac McClung,27.0,CHI,SG,1.0,0.0,13.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,
460.0,Thanasis Antetokounmpo,33.0,MIL,SF,19.0,0.0,57.0,8.0,15.0,0.533,0.0,1.0,0.0,8.0,14.0,0.571,0.533,6.0,11.0,0.545,7.0,6.0,13.0,2.0,6.0,3.0,3.0,9.0,22.0,0.0,
461.0,E.J. Liddell,25.0,BRK,PF,10.0,0.0,49.0,8.0,17.0,0.471,4.0,11.0,0.364,4.0,6.0,0.667,0.588,2.0,3.0,0.667,3.0,8.0,11.0,0.0,1.0,0.0,0.0,4.0,22.0,0.0,
462.0,Mark Sears,23.0,MIL,PG,7.0,0.0,26.0,6.0,13.0,0.462,4.0,8.0,0.5,2.0,5.0,0.4,0.615,6.0,8.0,0.75,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,22.0,0.0,
463.0,Amari Williams,24.0,BOS,PF,14.0,2.0,112.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,8.0,12.0,0.667,7.0,22.0,29.0,6.0,2.0,9.0,6.0,15.0,22.0,0.0,
464.0,Chris Boucher,33.0,BOS,PF,9.0,0.0,94.0,8.0,25.0,0.32,2.0,15.0,0.133,6.0,10.0,0.6,0.36,3.0,4.0,0.75,2.0,16.0,18.0,3.0,5.0,7.0,1.0,17.0,21.0,0.0,
465.0,Antonio Reeves,25.0,CHO,SG,7.0,0.0,56.0,8.0,16.0,0.5,5.0,10.0,0.5,3.0,6.0,0.5,0.656,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,0.0,0.0,3.0,21.0,0.0,
466.0,Yuki Kawamura,24.0,CHI,PG,4.0,0.0,76.0,5.0,17.0,0.294,4.0,13.0,0.308,1.0,4.0,0.25,0.412,6.0,6.0,1.0,3.0,13.0,16.0,22.0,5.0,0.0,4.0,4.0,20.0,0.0,
467.0,Matisse Thybulle,28.0,POR,SG,4.0,0.0,49.0,6.0,10.0,0.6,4.0,6.0,0.667,2.0,4.0,0.5,0.8,4.0,4.0,1.0,0.0,4.0,4.0,3.0,10.0,0.0,1.0,7.0,20.0,0.0,
468.0,Kobe Bufkin,22.0,LAL,SG,6.0,1.0,71.0,6.0,22.0,0.273,3.0,12.0,0.25,3.0,10.0,0.3,0.341,4.0,4.0,1.0,1.0,6.0,7.0,3.0,2.0,3.0,4.0,4.0,19.0,0.0,
469.0,MarJon Beauchamp,25.0,PHI,SF,2.0,0.0,36.0,6.0,14.0,0.429,3.0,7.0,0.429,3.0,7.0,0.429,0.536,3.0,4.0,0.75,1.0,6.0,7.0,5.0,3.0,1.0,3.0,0.0,18.0,0.0,
470.0,Monte Morris,30.0,IND,PG,6.0,0.0,65.0,7.0,20.0,0.35,2.0,8.0,0.25,5.0,12.0,0.417,0.4,2.0,4.0,0.5,1.0,6.0,7.0,9.0,1.0,1.0,2.0,3.0,18.0,0.0,
471.0,Elijah Harkless,25.0,UTA,SG,7.0,0.0,66.0,4.0,11.0,0.364,2.0,7.0,0.286,2.0,4.0,0.5,0.455,7.0,9.0,0.778,2.0,4.0,6.0,5.0,4.0,0.0,3.0,10.0,17.0,0.0,
472.0,Bobi Klintman,22.0,DET,SF,9.0,0.0,64.0,7.0,24.0,0.292,3.0,12.0,0.25,4.0,12.0,0.333,0.354,0.0,3.0,0.0,5.0,12.0,17.0,4.0,3.0,0.0,5.0,11.0,17.0,0.0,
473.0,TyTy Washington Jr.,24.0,LAC,PG,5.0,0.0,40.0,7.0,12.0,0.583,3.0,6.0,0.5,4.0,6.0,0.667,0.708,0.0,0.0,,1.0,1.0,2.0,9.0,4.0,2.0,1.0,2.0,17.0,0.0,
474.0,Jahmir Young,25.0,MIA,PG,8.0,0.0,44.0,7.0,19.0,0.368,2.0,7.0,0.286,5.0,12.0,0.417,0.421,1.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,0.0,2.0,4.0,17.0,0.0,
475.0,Emanuel Miller,25.0,CHI,PF,5.0,0.0,33.0,6.0,13.0,0.462,2.0,6.0,0.333,4.0,7.0,0.571,0.538,1.0,2.0,0.5,1.0,2.0,3.0,4.0,2.0,0.0,0.0,2.0,15.0,0.0,
476.0,Trey Alexander,22.0,NOP,SG,5.0,0.0,42.0,6.0,9.0,0.667,2.0,3.0,0.667,4.0,6.0,0.667,0.778,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,1.0,1.0,4.0,14.0,0.0,
477.0,Seth Curry,35.0,GSW,SG,2.0,0.0,32.0,6.0,9.0,0.667,2.0,4.0,0.5,4.0,5.0,0.8,0.778,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,14.0,0.0,
478.0,Pacome Dadiet,20.0,NYK,SG,20.0,0.0,68.0,3.0,13.0,0.231,1.0,8.0,0.125,2.0,5.0,0.4,0.269,6.0,6.0,1.0,2.0,12.0,14.0,9.0,3.0,0.0,0.0,3.0,13.0,0.0,
479.0,Skal Labissière,29.0,WAS,PF,3.0,0.0,38.0,6.0,10.0,0.6,1.0,5.0,0.2,5.0,5.0,1.0,0.65,0.0,0.0,,3.0,6.0,9.0,3.0,2.0,1.0,1.0,3.0,13.0,0.0,
480.0,James Wiseman,24.0,IND,C,4.0,1.0,58.0,6.0,10.0,0.6,0.0,0.0,,6.0,10.0,0.6,0.6,1.0,2.0,0.5,5.0,3.0,8.0,3.0,0.0,1.0,5.0,10.0,13.0,0.0,
481.0,Tyson Etienne,26.0,BRK,PG,8.0,0.0,34.0,4.0,15.0,0.267,4.0,13.0,0.308,0.0,2.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,
482.0,Kyle Lowry,39.0,PHI,PG,7.0,0.0,63.0,3.0,10.0,0.3,3.0,10.0,0.3,0.0,0.0,,0.45,3.0,4.0,0.75,0.0,4.0,4.0,8.0,2.0,1.0,2.0,3.0,12.0,0.0,
483.0,Blake Hinson,26.0,UTA,SF,1.0,0.0,25.0,4.0,7.0,0.571,3.0,6.0,0.5,1.0,1.0,1.0,0.786,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,0.0,
484.0,Patrick Baldwin Jr.,23.0,2TM,SF,3.0,0.0,14.0,3.0,4.0,0.75,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,
484.0,Patrick Baldwin Jr.,23.0,LAC,SF,2.0,0.0,12.0,3.0,4.0,0.75,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,
484.0,Patrick Baldwin Jr.,23.0,PHI,SF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
485.0,Koby Brea,23.0,PHO,SG,3.0,0.0,16.0,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.8,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,
486.0,Johni Broome,23.0,PHI,C,11.0,0.0,55.0,4.0,24.0,0.167,0.0,5.0,0.0,4.0,19.0,0.211,0.167,2.0,6.0,0.333,7.0,9.0,16.0,4.0,3.0,2.0,3.0,7.0,10.0,0.0,
487.0,Joe Ingles,38.0,MIN,SF,19.0,0.0,76.0,3.0,8.0,0.375,2.0,6.0,0.333,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,7.0,7.0,15.0,7.0,0.0,7.0,6.0,10.0,0.0,
488.0,Wendell Moore Jr.,24.0,DET,SG,5.0,0.0,54.0,4.0,7.0,0.571,0.0,1.0,0.0,4.0,6.0,0.667,0.571,2.0,2.0,1.0,1.0,5.0,6.0,3.0,2.0,2.0,1.0,1.0,10.0,0.0,
489.0,Isaiah Stevens,25.0,SAC,PG,3.0,0.0,43.0,3.0,7.0,0.429,0.0,1.0,0.0,3.0,6.0,0.5,0.429,4.0,4.0,1.0,2.0,1.0,3.0,10.0,5.0,0.0,2.0,2.0,10.0,0.0,
490.0,Bismack Biyombo,33.0,SAS,C,14.0,1.0,78.0,4.0,7.0,0.571,0.0,0.0,,4.0,7.0,0.571,0.571,1.0,2.0,0.5,4.0,8.0,12.0,3.0,3.0,1.0,5.0,14.0,9.0,0.0,
491.0,Trey Jemison,26.0,NYK,C,10.0,0.0,57.0,4.0,7.0,0.571,0.0,0.0,,4.0,7.0,0.571,0.571,1.0,1.0,1.0,7.0,8.0,15.0,2.0,1.0,2.0,5.0,7.0,9.0,0.0,
492.0,Curtis Jones,24.0,DEN,SG,6.0,0.0,31.0,4.0,14.0,0.286,1.0,9.0,0.111,3.0,5.0,0.6,0.321,0.0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,1.0,3.0,9.0,0.0,
493.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,1.0,2.0,0.5,4.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,
494.0,Chris Livingston,22.0,CLE,SF,3.0,0.0,17.0,4.0,7.0,0.571,0.0,3.0,0.0,4.0,4.0,1.0,0.571,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,9.0,0.0,
495.0,Riley Minix,25.0,SAS,SF,3.0,0.0,8.0,4.0,6.0,0.667,1.0,3.0,0.333,3.0,3.0,1.0,0.75,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,
496.0,Charles Bassey,25.0,2TM,C,3.0,0.0,36.0,4.0,9.0,0.444,0.0,0.0,,4.0,9.0,0.444,0.444,1.0,3.0,0.333,7.0,8.0,15.0,2.0,1.0,2.0,1.0,5.0,9.0,0.0,
496.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,3.0,8.0,0.375,0.0,0.0,,3.0,8.0,0.375,0.375,1.0,3.0,0.333,7.0,8.0,15.0,2.0,1.0,1.0,1.0,5.0,7.0,0.0,
496.0,Charles Bassey,25.0,PHI,C,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,
497.0,Brandon Clarke,29.0,MEM,PF,2.0,2.0,20.0,3.0,9.0,0.333,0.0,0.0,,3.0,9.0,0.333,0.333,2.0,4.0,0.5,4.0,2.0,6.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,
498.0,Jacob Toppin,25.0,ATL,SF,5.0,0.0,17.0,4.0,6.0,0.667,0.0,0.0,,4.0,6.0,0.667,0.667,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,
499.0,Isaiah Crawford,24.0,HOU,SF,5.0,0.0,28.0,3.0,6.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,0.583,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,
500.0,Harrison Ingram,23.0,SAS,SF,4.0,0.0,13.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.875,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,
501.0,Dillon Jones,24.0,NYK,SF,4.0,0.0,21.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,4.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0,3.0,7.0,0.0,
502.0,Cody Martin,30.0,IND,SF,4.0,0.0,55.0,2.0,10.0,0.2,0.0,5.0,0.0,2.0,5.0,0.4,0.2,3.0,6.0,0.5,1.0,13.0,14.0,2.0,4.0,2.0,4.0,5.0,7.0,0.0,
503.0,Orlando Robinson,25.0,ORL,C,4.0,1.0,25.0,3.0,5.0,0.6,1.0,2.0,0.5,2.0,3.0,0.667,0.7,0.0,0.0,,2.0,2.0,4.0,3.0,1.0,0.0,0.0,3.0,7.0,0.0,
504.0,Hunter Sallis,22.0,PHI,SG,7.0,0.0,26.0,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,1.0,2.0,0.5,0.0,1.0,1.0,4.0,0.0,1.0,5.0,2.0,7.0,0.0,
505.0,Dalano Banton,26.0,LAC,PG,2.0,0.0,10.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,0.0,,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,
506.0,Buddy Boeheim,26.0,OKC,SF,2.0,0.0,12.0,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
507.0,LJ Cryer,24.0,GSW,PG,3.0,0.0,8.0,2.0,5.0,0.4,2.0,4.0,0.5,0.0,1.0,0.0,0.6,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,
508.0,Tristan Enaruna,24.0,CLE,SF,3.0,0.0,15.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,0.0,0.0,,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,
509.0,Keshon Gilbert,22.0,WAS,,3.0,0.0,48.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,4.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,4.0,6.0,3.0,6.0,0.0,
510.0,Malevy Leons,26.0,GSW,SF,5.0,0.0,21.0,2.0,6.0,0.333,0.0,2.0,0.0,2.0,4.0,0.5,0.333,2.0,2.0,1.0,2.0,7.0,9.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,
511.0,Oscar Tshiebwe,26.0,UTA,C,3.0,0.0,30.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,1.0,0.0,5.0,4.0,9.0,5.0,1.0,0.0,1.0,3.0,6.0,0.0,
512.0,Drew Peterson,26.0,CHO,PF,6.0,0.0,64.0,2.0,16.0,0.125,0.0,12.0,0.0,2.0,4.0,0.5,0.125,1.0,2.0,0.5,3.0,6.0,9.0,2.0,3.0,1.0,0.0,3.0,5.0,0.0,
513.0,Kadary Richmond,24.0,WAS,SG,1.0,0.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,
514.0,Dario Šarić,31.0,SAC,C,5.0,0.0,41.0,1.0,6.0,0.167,1.0,3.0,0.333,0.0,3.0,0.0,0.25,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,
515.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,18.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,
515.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,0.5,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,
515.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
516.0,Trentyn Flowers,20.0,CHI,SF,2.0,0.0,6.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,
517.0,Vladislav Goldin,24.0,MIA,C,2.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,
518.0,Garrett Temple,39.0,TOR,SG,13.0,0.0,36.0,1.0,7.0,0.143,1.0,5.0,0.2,0.0,2.0,0.0,0.214,1.0,2.0,0.5,0.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,0.0,
519.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,15.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,1.0,1.0,1.0,3.0,4.0,7.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,
520.0,Lawson Lovering,22.0,MEM,C,1.0,0.0,18.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,
521.0,Hunter Dickinson,25.0,NOP,C,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,
522.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
523.0,Chris Mañon,24.0,LAL,SG,5.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,
