Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
116.0,Ochai Agbaji,24.0,TOR,SG,51.0,37.0,1401.0,12.0,0.604,0.476,0.102,3.5,11.3,7.4,8.0,1.5,1.9,8.3,14.1,1.4,0.8,2.3,0.078,-0.6,0.0,-0.7,0.5,
117.0,Russell Westbrook,36.0,DEN,PG,51.0,27.0,1401.0,15.2,0.547,0.341,0.303,5.7,13.9,10.0,29.6,2.5,1.5,20.9,22.8,0.6,1.5,2.1,0.071,-0.2,0.1,-0.1,0.7,
118.0,Jakob Poeltl,29.0,TOR,C,45.0,44.0,1389.0,19.2,0.624,0.004,0.255,12.2,23.8,17.9,14.0,1.8,4.0,14.6,18.2,2.4,1.7,4.1,0.141,0.2,0.9,1.1,1.1,
119.0,Corey Kispert,25.0,WAS,SF,52.0,0.0,1387.0,11.0,0.582,0.582,0.137,2.6,9.3,5.9,9.4,0.9,0.7,10.0,17.4,0.8,0.0,0.8,0.028,-1.5,-2.3,-3.7,-0.6,
120.0,Jrue Holiday,34.0,BOS,PG,46.0,46.0,1382.0,13.2,0.569,0.556,0.144,3.9,11.6,7.8,16.5,1.6,1.3,12.1,15.9,1.8,1.7,3.5,0.123,-0.4,0.8,0.4,0.9,
121.0,Lauri Markkanen,27.0,UTA,PF,43.0,43.0,1379.0,16.2,0.574,0.564,0.278,5.7,15.1,10.5,7.7,1.2,1.1,7.5,23.8,2.2,0.4,2.6,0.089,2.1,-2.1,0.0,0.7,
122.0,Ayo Dosunmu,25.0,CHI,SG,45.0,26.0,1371.0,12.9,0.586,0.425,0.175,2.0,9.8,5.9,20.7,1.4,1.1,12.5,16.5,1.6,0.7,2.3,0.082,-1.5,-0.5,-2.0,0.0,
123.0,Derrick Jones Jr.,27.0,LAC,SF,55.0,49.0,1368.0,13.2,0.593,0.341,0.174,5.9,9.8,7.9,5.0,2.3,1.4,9.7,16.6,1.3,1.9,3.2,0.111,-1.4,0.7,-0.8,0.4,
124.0,Terry Rozier,30.0,MIA,PG,49.0,21.0,1366.0,11.2,0.512,0.472,0.172,3.0,12.6,7.9,15.3,1.0,1.0,10.3,20.7,-0.1,1.2,1.0,0.036,-2.2,-1.2,-3.4,-0.5,
125.0,Stephon Castle,20.0,SAS,PG,54.0,29.0,1364.0,11.8,0.506,0.345,0.315,3.5,8.6,6.1,20.2,1.7,0.9,13.4,24.3,-0.6,0.8,0.3,0.01,-2.7,-1.4,-4.2,-0.8,
126.0,Klay Thompson,34.0,DAL,SF,50.0,50.0,1360.0,13.1,0.559,0.648,0.072,2.5,11.1,6.9,10.7,1.5,1.5,9.9,21.5,0.6,1.0,1.7,0.058,0.9,-1.1,-0.2,0.6,
127.0,Anthony Black,21.0,ORL,PG,55.0,9.0,1353.0,11.2,0.521,0.305,0.359,2.7,10.6,6.4,20.6,2.1,2.1,16.7,19.0,-0.3,2.0,1.8,0.063,-3.3,1.0,-2.3,-0.1,
128.0,Kyshawn George,21.0,WAS,SG,51.0,21.0,1350.0,7.9,0.49,0.673,0.171,3.0,13.0,8.0,12.1,1.6,2.4,14.2,15.2,-0.8,0.6,-0.2,-0.008,-4.1,-0.6,-4.7,-0.9,
129.0,Nic Claxton,25.0,BRK,C,50.0,42.0,1344.0,16.2,0.55,0.037,0.28,9.1,23.6,16.1,12.3,1.8,5.6,12.0,17.1,0.9,2.0,2.9,0.103,-1.4,1.5,0.1,0.7,
130.0,Miles Bridges,26.0,CHO,PF,42.0,42.0,1342.0,18.0,0.544,0.409,0.223,3.6,22.6,12.8,20.4,1.3,2.0,9.8,27.3,1.2,1.4,2.6,0.093,2.3,-0.3,2.0,1.3,
131.0,Buddy Hield,32.0,GSW,SG,57.0,22.0,1340.0,11.9,0.552,0.685,0.08,2.4,12.9,7.4,10.4,1.8,1.2,10.0,20.7,0.3,1.4,1.7,0.061,-1.0,-0.4,-1.5,0.2,
132.0,Walker Kessler,23.0,UTA,C,44.0,44.0,1340.0,20.6,0.707,0.02,0.395,16.7,26.5,21.7,7.6,0.9,7.4,16.2,13.0,3.2,1.4,4.6,0.165,1.5,0.6,2.1,1.4,
133.0,Cameron Johnson,28.0,BRK,PF,42.0,42.0,1340.0,18.4,0.648,0.57,0.29,2.9,12.3,7.4,15.6,1.3,1.6,10.0,22.5,3.1,1.0,4.1,0.146,3.8,-0.4,3.4,1.8,
134.0,Cason Wallace,21.0,OKC,SG,49.0,33.0,1337.0,11.4,0.53,0.452,0.057,4.4,9.1,6.8,11.0,3.0,2.0,9.3,12.0,1.1,2.5,3.6,0.129,-2.1,2.6,0.6,0.9,
135.0,Tristan Da Silva,23.0,ORL,SF,55.0,35.0,1335.0,10.3,0.537,0.5,0.138,5.1,12.8,8.7,10.3,1.0,0.9,10.2,15.0,0.7,1.6,2.3,0.081,-2.0,-0.3,-2.3,-0.1,
136.0,Julian Champagnie,23.0,SAS,SF,55.0,26.0,1333.0,12.0,0.58,0.736,0.127,3.4,13.4,8.5,7.4,1.7,1.6,9.9,16.9,0.8,1.1,1.8,0.066,-0.5,-0.6,-1.1,0.3,
137.0,Royce O'Neale,31.0,PHO,SF,51.0,18.0,1328.0,12.7,0.582,0.738,0.058,3.4,17.2,10.6,11.5,2.0,1.8,10.4,15.7,1.0,1.1,2.1,0.074,-0.1,0.0,-0.1,0.6,
138.0,Scoot Henderson,20.0,POR,PG,50.0,9.0,1325.0,13.7,0.557,0.425,0.31,2.9,9.5,6.2,29.5,2.1,0.8,19.0,22.0,0.8,0.9,1.7,0.061,-0.8,-0.7,-1.4,0.2,
139.0,Onyeka Okongwu,24.0,ATL,C,51.0,17.0,1314.0,19.2,0.629,0.192,0.342,11.4,22.5,16.8,12.5,1.5,3.1,9.6,17.1,3.2,1.5,4.7,0.172,1.0,0.5,1.6,1.2,
140.0,Collin Sexton,26.0,UTA,SG,46.0,44.0,1313.0,16.7,0.6,0.338,0.288,4.1,6.9,5.5,23.8,1.1,0.3,14.2,26.2,2.3,-0.1,2.2,0.081,1.9,-2.4,-0.5,0.5,
141.0,Bradley Beal,31.0,PHO,SG,40.0,25.0,1310.0,15.7,0.609,0.367,0.208,2.6,9.2,6.0,16.6,1.6,1.6,12.0,22.5,1.5,0.6,2.1,0.075,0.2,-1.1,-1.0,0.3,
142.0,Quentin Grimes,24.0,2TM,SG,54.0,16.0,1296.0,13.9,0.596,0.548,0.217,3.4,15.1,9.3,13.8,1.4,1.0,12.7,18.6,1.5,1.0,2.5,0.092,0.5,-0.5,0.0,0.7,
143.0,Quentin Grimes,24.0,DAL,SG,47.0,12.0,1070.0,13.5,0.599,0.551,0.222,3.1,14.7,9.0,13.2,1.5,0.8,13.2,18.5,1.1,0.9,2.0,0.09,0.2,-0.3,-0.2,0.5,
144.0,Quentin Grimes,24.0,PHI,SG,7.0,4.0,226.0,15.8,0.584,0.537,0.195,4.9,17.1,10.7,16.6,1.3,1.8,10.1,19.3,0.3,0.1,0.5,0.101,1.9,-1.1,0.9,0.2,
145.0,Keon Johnson,22.0,BRK,SG,55.0,35.0,1294.0,9.8,0.475,0.501,0.153,3.5,14.1,8.6,13.6,2.2,1.6,10.5,21.9,-1.2,1.3,0.2,0.006,-3.7,-0.1,-3.9,-0.6,
146.0,Franz Wagner,23.0,ORL,SF,39.0,39.0,1291.0,22.1,0.568,0.32,0.293,3.4,17.4,9.9,29.1,2.1,1.3,9.5,32.0,2.2,2.1,4.3,0.159,3.9,1.0,4.9,2.3,
147.0,Julian Strawther,22.0,DEN,SG,58.0,4.0,1290.0,9.8,0.564,0.563,0.174,1.4,9.3,5.6,7.8,1.4,1.0,9.6,17.7,0.7,0.8,1.4,0.054,-2.9,-1.5,-4.3,-0.8,
148.0,Jalen Johnson,23.0,ATL,SF,36.0,36.0,1284.0,17.4,0.569,0.26,0.232,5.1,25.7,15.1,21.1,2.0,2.6,15.1,22.3,0.8,1.7,2.5,0.092,0.4,1.3,1.7,1.2,
149.0,Gary Trent Jr.,26.0,MIL,SG,51.0,7.0,1279.0,11.1,0.591,0.649,0.118,1.0,9.1,5.1,6.4,1.8,0.2,6.7,16.3,1.0,1.1,2.1,0.079,-1.7,-0.4,-2.1,0.0,
150.0,Duncan Robinson,30.0,MIA,SF,53.0,30.0,1272.0,11.1,0.571,0.724,0.085,1.1,9.4,5.3,16.2,1.1,0.4,11.2,19.0,0.7,0.9,1.6,0.06,-1.4,-1.1,-2.5,-0.2,
151.0,Davion Mitchell,26.0,2TM,PG,50.0,28.0,1267.0,8.2,0.543,0.484,0.144,1.6,6.7,4.1,23.1,1.4,0.8,21.9,13.0,0.2,0.5,0.7,0.027,-3.6,-0.4,-4.0,-0.6,
152.0,Davion Mitchell,26.0,TOR,PG,44.0,22.0,1080.0,8.0,0.536,0.48,0.152,1.6,7.1,4.3,24.6,1.4,0.7,23.1,13.3,0.1,0.4,0.5,0.02,-3.7,-0.6,-4.3,-0.6,
153.0,Davion Mitchell,26.0,MIA,PG,6.0,6.0,187.0,9.2,0.585,0.512,0.098,1.8,4.6,3.2,14.5,1.6,1.0,14.1,11.8,0.1,0.1,0.3,0.067,-2.7,0.6,-2.0,0.0,
154.0,Aaron Wiggins,26.0,OKC,SG,57.0,19.0,1261.0,16.3,0.609,0.469,0.117,5.3,12.4,8.9,9.9,1.7,1.3,8.4,19.1,2.2,2.1,4.3,0.163,1.5,0.1,1.6,1.2,
155.0,Mike Conley,37.0,MIN,PG,50.0,44.0,1249.0,13.0,0.549,0.673,0.202,2.1,9.3,5.7,25.0,2.3,0.7,12.7,14.8,1.9,1.5,3.4,0.131,-0.4,1.3,0.9,0.9,
156.0,Zaccharie Risacher,19.0,ATL,SF,51.0,49.0,1223.0,11.4,0.522,0.418,0.214,5.6,10.4,8.0,7.4,1.5,1.9,8.7,20.3,0.1,0.9,1.0,0.039,-2.4,-1.5,-4.0,-0.6,
157.0,Draymond Green,34.0,GSW,PF,43.0,41.0,1223.0,12.4,0.535,0.485,0.3,3.6,18.5,10.8,26.8,2.2,3.7,23.4,15.4,0.3,1.9,2.1,0.084,-2.0,2.6,0.6,0.8,
158.0,Paul George,34.0,PHI,PF,38.0,38.0,1223.0,14.9,0.544,0.471,0.173,1.9,17.3,9.2,21.1,2.8,1.6,14.2,23.8,0.0,1.2,1.2,0.047,-0.4,0.1,-0.3,0.5,
159.0,Georges Niang,31.0,2TM,PF,57.0,2.0,1223.0,11.7,0.621,0.649,0.087,3.6,15.6,9.7,8.3,0.9,0.7,10.7,16.7,1.5,1.2,2.7,0.105,-0.9,-0.6,-1.4,0.2,
160.0,Georges Niang,31.0,CLE,PF,51.0,1.0,1053.0,11.1,0.617,0.647,0.083,3.6,15.5,9.8,8.1,0.8,0.6,11.7,16.5,1.1,1.1,2.2,0.1,-1.1,-0.6,-1.7,0.1,
161.0,Georges Niang,31.0,ATL,PF,6.0,1.0,170.0,15.3,0.64,0.662,0.103,3.1,16.3,9.5,9.4,1.4,1.6,5.3,18.0,0.3,0.1,0.5,0.135,0.8,-0.5,0.3,0.1,
162.0,Keon Ellis,25.0,SAC,SG,55.0,11.0,1221.0,13.9,0.662,0.697,0.192,3.9,8.7,6.3,7.2,3.0,3.2,12.1,13.2,1.8,1.4,3.2,0.125,0.4,1.6,2.0,1.2,
163.0,Keldon Johnson,25.0,SAS,SF,52.0,0.0,1214.0,14.5,0.565,0.369,0.262,6.0,14.0,10.0,9.6,1.2,0.8,7.7,21.1,1.3,0.8,2.1,0.082,-0.5,-1.5,-2.0,0.0,
164.0,Santi Aldama,24.0,MEM,PF,49.0,11.0,1214.0,17.9,0.59,0.47,0.141,7.0,21.3,14.3,14.4,1.4,2.1,8.5,19.0,2.5,1.7,4.2,0.165,3.1,0.7,3.9,1.8,
165.0,Devin Vassell,24.0,SAS,SG,40.0,29.0,1209.0,12.7,0.529,0.459,0.145,2.0,9.8,5.9,13.8,1.9,1.4,9.0,22.5,0.0,0.9,0.9,0.034,-1.5,-0.9,-2.4,-0.1,
166.0,Deandre Ayton,26.0,POR,C,40.0,40.0,1206.0,17.8,0.583,0.068,0.128,11.1,26.0,18.4,8.6,1.2,3.0,12.2,19.6,1.3,1.4,2.7,0.108,-0.3,-0.6,-0.9,0.3,
167.0,Al Horford,38.0,BOS,C,45.0,29.0,1190.0,11.5,0.548,0.703,0.057,4.6,17.6,11.1,9.3,1.0,3.0,8.7,13.0,1.1,1.7,2.8,0.111,-0.5,1.0,0.4,0.7,
168.0,De'Andre Hunter,27.0,2TM,SF,42.0,5.0,1185.0,15.6,0.619,0.506,0.349,2.6,12.5,7.4,7.7,1.3,0.5,9.3,23.6,1.8,0.8,2.6,0.106,0.9,-1.3,-0.4,0.5,
169.0,De'Andre Hunter,27.0,ATL,SF,37.0,4.0,1064.0,15.8,0.616,0.502,0.358,2.7,12.3,7.3,8.0,1.4,0.4,9.4,24.1,1.6,0.7,2.3,0.104,0.9,-1.4,-0.5,0.4,
170.0,De'Andre Hunter,27.0,CLE,SF,5.0,1.0,121.0,13.8,0.653,0.543,0.261,1.9,13.9,8.1,4.4,0.8,0.7,8.9,19.7,0.2,0.1,0.3,0.128,0.8,-0.2,0.6,0.1,
171.0,Patrick Williams,23.0,CHI,PF,45.0,35.0,1179.0,8.8,0.494,0.522,0.168,3.0,12.9,8.0,10.3,1.3,2.0,12.6,16.9,-0.7,0.8,0.0,0.001,-3.1,-0.9,-4.0,-0.6,
172.0,Isaiah Collier,20.0,UTA,PG,49.0,24.0,1174.0,8.0,0.463,0.33,0.181,1.9,12.2,7.1,35.0,1.6,0.8,27.8,18.3,-1.4,0.3,-1.0,-0.042,-4.5,-1.7,-6.2,-1.3,
173.0,D'Angelo Russell,28.0,2TM,PG,46.0,24.0,1172.0,14.7,0.535,0.545,0.224,1.4,11.0,6.2,30.9,1.9,1.4,13.7,24.1,0.8,1.0,1.8,0.074,0.4,-0.4,0.0,0.6,
174.0,D'Angelo Russell,28.0,LAL,PG,29.0,10.0,763.0,13.0,0.537,0.54,0.17,1.2,10.4,5.9,25.9,1.5,0.5,13.0,22.1,0.4,0.6,1.0,0.061,-0.6,-1.1,-1.7,0.1,
175.0,D'Angelo Russell,28.0,BRK,PG,17.0,14.0,409.0,17.7,0.533,0.552,0.309,1.6,12.3,6.8,40.1,2.6,3.2,14.7,27.7,0.4,0.5,0.8,0.099,2.2,0.8,3.1,0.5,
176.0,Kris Dunn,30.0,LAC,PG,50.0,34.0,1164.0,11.2,0.503,0.512,0.048,4.2,12.8,8.5,16.9,3.7,1.5,15.4,13.0,0.2,2.1,2.3,0.097,-3.2,3.5,0.3,0.7,
177.0,Wendell Carter Jr.,25.0,ORL,C,46.0,29.0,1164.0,13.9,0.541,0.309,0.4,8.5,26.1,16.8,12.9,1.6,1.8,11.5,15.9,1.1,2.0,3.1,0.129,-2.1,1.2,-1.0,0.3,
178.0,Haywood Highsmith,28.0,MIA,SF,49.0,39.0,1163.0,9.9,0.589,0.59,0.112,3.8,10.2,7.0,7.4,1.9,2.5,11.8,11.3,0.7,1.3,2.0,0.082,-2.8,0.9,-1.9,0.0,
179.0,LaMelo Ball,23.0,CHO,PG,36.0,36.0,1162.0,20.4,0.54,0.526,0.237,3.0,14.2,8.4,43.2,1.9,0.9,12.4,36.5,1.2,1.1,2.2,0.091,4.7,-0.5,4.2,1.8,
180.0,Bobby Portis,29.0,MIL,PF,46.0,7.0,1160.0,17.6,0.538,0.296,0.12,7.9,26.8,17.7,13.6,1.3,2.0,8.7,24.1,0.8,1.7,2.5,0.104,0.5,-0.6,-0.1,0.6,
181.0,Peyton Watson,22.0,DEN,SF,48.0,12.0,1158.0,11.9,0.568,0.316,0.34,3.9,11.4,7.8,7.5,1.7,4.5,11.2,14.0,0.9,1.2,2.0,0.085,-1.6,0.5,-1.2,0.2,
182.0,Nikola Jović,21.0,MIA,PF,46.0,10.0,1156.0,13.8,0.595,0.557,0.231,2.5,14.3,8.4,17.2,1.6,1.1,12.6,18.2,1.2,1.2,2.5,0.102,-0.4,0.4,0.0,0.6,
183.0,Alex Sarr,19.0,WAS,C,43.0,43.0,1155.0,12.6,0.48,0.427,0.198,6.9,19.2,13.0,12.5,1.2,5.3,10.3,21.1,-0.7,0.8,0.1,0.006,-2.4,-0.7,-3.1,-0.3,
184.0,Grayson Allen,29.0,PHO,SG,46.0,3.0,1154.0,14.0,0.633,0.735,0.214,2.8,11.6,7.3,12.0,1.8,1.1,11.1,16.9,1.6,0.6,2.2,0.092,0.9,-0.9,0.0,0.6,
185.0,Scotty Pippen Jr.,24.0,MEM,PG,57.0,16.0,1141.0,15.0,0.565,0.369,0.296,4.0,12.7,8.4,27.6,2.7,1.6,17.9,19.5,1.4,1.6,3.0,0.125,-0.6,1.6,1.0,0.9,
186.0,Andrew Nembhard,25.0,IND,SG,40.0,40.0,1136.0,12.2,0.556,0.282,0.288,2.1,10.7,6.5,22.2,2.2,0.3,16.1,17.0,0.8,0.9,1.6,0.068,-2.5,0.1,-2.4,-0.1,
187.0,John Collins,27.0,UTA,PF,37.0,28.0,1131.0,18.8,0.631,0.272,0.323,7.7,20.9,14.4,11.1,1.6,3.3,15.3,23.5,1.7,0.8,2.5,0.106,1.3,-0.4,1.0,0.8,
188.0,Kyle Kuzma,29.0,2TM,PF,39.0,36.0,1126.0,10.6,0.494,0.359,0.243,3.1,19.1,11.1,14.0,1.0,0.6,12.9,26.1,-1.7,0.6,-1.2,-0.05,-2.9,-2.2,-5.2,-0.9,
189.0,Kyle Kuzma,29.0,WAS,PF,32.0,30.0,887.0,10.7,0.488,0.352,0.215,3.2,18.9,11.0,14.7,1.1,0.7,12.8,26.9,-1.6,0.3,-1.2,-0.066,-2.9,-2.4,-5.3,-0.7,
190.0,Kyle Kuzma,29.0,MIL,PF,7.0,6.0,239.0,10.3,0.521,0.398,0.376,2.8,19.9,11.6,11.3,0.6,0.4,13.6,22.9,-0.2,0.2,0.1,0.011,-3.1,-1.5,-4.7,-0.2,
191.0,Brandin Podziemski,21.0,GSW,SG,44.0,13.0,1123.0,13.7,0.532,0.478,0.17,4.1,16.4,10.0,19.5,2.1,0.8,10.5,17.4,1.1,1.4,2.4,0.104,-1.0,1.0,0.0,0.6,
192.0,Goga Bitadze,25.0,ORL,C,48.0,41.0,1119.0,19.9,0.641,0.072,0.339,12.4,27.5,19.5,14.5,1.7,6.9,15.9,14.7,2.1,2.5,4.6,0.197,0.0,3.0,3.0,1.4,
193.0,Daniel Gafford,26.0,DAL,C,51.0,28.0,1115.0,24.7,0.716,0.0,0.478,13.9,19.9,17.0,10.1,0.9,7.5,12.2,19.1,4.0,1.5,5.6,0.24,2.7,1.3,3.9,1.7,
194.0,Naji Marshall,27.0,DAL,SF,45.0,14.0,1114.0,14.7,0.593,0.333,0.198,4.3,12.9,8.7,14.6,1.8,0.5,12.7,18.8,1.4,0.9,2.3,0.1,-0.2,0.0,-0.2,0.5,
195.0,Miles McBride,24.0,NYK,PG,47.0,1.0,1113.0,12.7,0.548,0.585,0.133,3.7,7.9,5.8,13.9,1.9,0.9,7.4,16.4,1.5,0.7,2.2,0.095,0.0,-0.2,-0.2,0.5,
196.0,A.J. Green,25.0,MIL,SG,49.0,6.0,1105.0,9.3,0.613,0.849,0.06,1.2,9.4,5.4,7.7,1.1,0.5,7.8,13.1,1.0,0.8,1.8,0.08,-1.8,-0.7,-2.5,-0.1,
197.0,Dorian Finney-Smith,31.0,2TM,PF,40.0,26.0,1095.0,10.8,0.616,0.698,0.116,5.2,11.3,8.2,7.4,1.7,1.3,11.6,12.8,1.0,0.9,2.0,0.086,-1.1,0.1,-1.0,0.3,
198.0,Dorian Finney-Smith,31.0,BRK,PF,20.0,20.0,579.0,12.4,0.613,0.679,0.151,5.9,12.4,9.1,8.2,1.6,2.1,9.6,14.2,0.7,0.5,1.2,0.1,-0.1,0.1,0.0,0.3,
199.0,Dorian Finney-Smith,31.0,LAL,PF,20.0,6.0,516.0,9.0,0.62,0.725,0.064,4.3,10.0,7.2,6.4,1.8,0.4,14.5,11.2,0.3,0.4,0.7,0.07,-2.3,0.2,-2.1,0.0,
200.0,Javonte Green,31.0,NOP,SG,50.0,18.0,1092.0,10.9,0.569,0.482,0.295,4.7,13.1,8.7,5.5,2.4,2.6,10.0,10.8,0.8,0.6,1.5,0.064,-2.5,0.3,-2.2,0.0,
201.0,Isaiah Joe,25.0,OKC,SG,52.0,11.0,1091.0,13.4,0.597,0.784,0.08,2.7,10.2,6.5,9.0,1.6,0.7,5.2,17.1,1.7,1.6,3.4,0.148,0.9,0.1,1.1,0.8,
202.0,Jabari Smith Jr.,21.0,HOU,PF,35.0,34.0,1088.0,11.8,0.565,0.512,0.233,5.6,16.7,11.0,4.5,0.5,2.7,8.8,15.1,1.2,1.4,2.6,0.115,-1.0,0.3,-0.8,0.3,
203.0,Jonas Valančiūnas,32.0,2TM,C,56.0,12.0,1083.0,20.4,0.6,0.062,0.268,13.1,29.8,21.4,18.1,1.1,2.7,15.6,23.3,1.6,1.0,2.6,0.116,0.6,-0.5,0.1,0.6,
204.0,Jonas Valančiūnas,32.0,WAS,C,49.0,12.0,983.0,20.7,0.602,0.064,0.251,12.7,30.7,21.6,18.8,1.1,2.6,15.8,23.7,1.4,0.9,2.3,0.112,0.9,-0.6,0.3,0.6,
205.0,Jonas Valančiūnas,32.0,SAC,C,7.0,0.0,100.0,17.7,0.574,0.03,0.485,16.6,21.0,18.8,11.1,1.4,3.9,13.0,19.6,0.2,0.1,0.3,0.153,-2.1,-0.1,-2.2,0.0,
206.0,Jaime Jaquez Jr.,23.0,MIA,SF,47.0,11.0,1070.0,13.5,0.526,0.263,0.34,6.1,16.0,11.1,17.6,2.4,0.8,14.7,19.7,0.2,1.4,1.6,0.073,-2.2,0.6,-1.6,0.1,
207.0,Caris LeVert,30.0,2TM,SG,44.0,3.0,1066.0,14.3,0.576,0.479,0.284,3.0,10.8,7.0,18.2,1.6,1.9,11.7,18.3,1.6,1.2,2.7,0.123,0.4,0.4,0.9,0.8,
208.0,Caris LeVert,30.0,CLE,SF,38.0,3.0,904.0,14.4,0.58,0.497,0.279,2.7,9.9,6.4,19.6,1.7,1.9,13.2,18.1,1.3,1.0,2.4,0.126,0.7,0.6,1.3,0.8,
209.0,Caris LeVert,30.0,ATL,SG,6.0,0.0,162.0,13.9,0.556,0.4,0.308,4.5,15.8,10.0,10.7,0.9,1.7,3.9,19.3,0.2,0.1,0.3,0.103,-0.9,-0.8,-1.7,0.0,
210.0,Clint Capela,30.0,ATL,C,48.0,41.0,1065.0,17.8,0.572,0.0,0.262,15.3,28.3,21.6,7.6,1.3,4.1,10.4,16.5,1.6,1.4,3.0,0.134,-0.7,-0.4,-1.1,0.3,
211.0,Jake LaRavia,23.0,2TM,PF,53.0,0.0,1061.0,12.9,0.59,0.385,0.389,7.6,14.0,10.9,16.2,2.1,1.9,20.2,14.2,1.1,1.4,2.5,0.113,-0.5,1.4,0.9,0.8,
212.0,Jake LaRavia,23.0,MEM,PF,47.0,0.0,982.0,13.5,0.605,0.373,0.398,7.3,14.5,11.0,16.6,2.1,1.9,19.6,14.3,1.3,1.3,2.6,0.126,-0.1,1.5,1.4,0.8,
213.0,Jake LaRavia,23.0,SAC,PF,6.0,0.0,79.0,5.6,0.338,0.563,0.25,11.2,8.4,9.8,12.2,3.1,2.4,28.3,13.3,-0.2,0.1,-0.1,-0.049,-4.7,0.2,-4.5,0.0,
214.0,Isaiah Stewart,23.0,DET,C,53.0,3.0,1057.0,14.3,0.598,0.167,0.24,11.2,20.4,15.8,11.1,0.9,6.2,16.5,12.3,1.5,1.5,3.0,0.135,-1.7,1.6,-0.1,0.5,
215.0,Donte DiVincenzo,28.0,MIN,SG,40.0,8.0,1057.0,12.7,0.557,0.748,0.134,2.4,12.8,7.7,19.8,2.2,0.6,15.2,19.1,0.6,1.4,2.0,0.089,-0.1,0.9,0.8,0.8,
216.0,Isaiah Hartenstein,26.0,OKC,C,37.0,36.0,1053.0,18.6,0.58,0.045,0.26,12.2,31.4,21.9,18.4,1.2,3.9,16.2,16.7,1.9,2.5,4.4,0.201,0.3,2.4,2.8,1.3,
217.0,Dalton Knecht,23.0,LAL,SF,52.0,12.0,1046.0,12.2,0.591,0.619,0.165,2.8,13.6,8.4,6.0,0.9,0.4,6.1,17.8,1.1,0.7,1.8,0.084,-0.7,-1.6,-2.4,-0.1,
218.0,Kevin Huerter,26.0,2TM,SG,49.0,16.0,1040.0,10.5,0.521,0.668,0.088,2.5,11.8,7.2,11.3,2.0,1.5,10.0,17.2,0.1,0.9,1.0,0.045,-2.3,-0.2,-2.5,-0.1,
219.0,Kevin Huerter,26.0,SAC,SG,43.0,15.0,899.0,10.6,0.524,0.661,0.09,2.3,12.4,7.4,11.0,1.9,1.7,10.3,17.0,0.1,0.8,0.9,0.047,-2.3,-0.1,-2.4,-0.1,
220.0,Kevin Huerter,26.0,CHI,SG,6.0,1.0,141.0,10.3,0.502,0.709,0.073,3.7,8.1,5.9,13.4,2.6,0.0,8.1,18.3,0.0,0.1,0.1,0.034,-2.6,-0.4,-3.0,0.0,
221.0,Ziaire Williams,23.0,BRK,SF,43.0,26.0,1039.0,12.2,0.54,0.526,0.275,4.9,18.8,11.6,9.3,2.1,1.6,10.3,18.1,0.4,1.2,1.6,0.076,-2.4,0.1,-2.3,-0.1,
222.0,Obi Toppin,26.0,IND,PF,53.0,0.0,1031.0,18.0,0.645,0.485,0.199,4.3,19.3,11.9,12.0,1.6,1.6,9.0,19.6,2.0,1.0,3.0,0.141,1.9,-0.2,1.7,1.0,
223.0,Ja Morant,25.0,MEM,PG,35.0,35.0,1018.0,18.0,0.551,0.304,0.373,2.3,12.3,7.4,36.6,1.9,1.0,17.0,30.7,1.0,1.2,2.2,0.103,2.3,-0.6,1.7,1.0,
224.0,Ty Jerome,27.0,CLE,SG,53.0,2.0,1015.0,21.2,0.648,0.422,0.228,4.4,9.5,7.1,24.6,3.0,0.1,12.1,22.7,3.2,1.4,4.6,0.216,3.4,1.1,4.5,1.7,
225.0,Dejounte Murray,28.0,NOP,PG,31.0,31.0,1012.0,15.6,0.494,0.352,0.251,1.7,20.1,10.6,34.9,3.0,1.1,16.2,27.2,-0.6,0.9,0.3,0.013,-1.1,-0.3,-1.5,0.1,
226.0,Jalen Suggs,23.0,ORL,PG,35.0,35.0,1002.0,14.5,0.536,0.503,0.229,2.5,14.4,8.1,21.9,2.5,3.2,16.2,27.4,-0.6,1.8,1.2,0.056,-0.7,1.2,0.4,0.6,
227.0,Brandon Clarke,28.0,MEM,PF,53.0,18.0,996.0,16.3,0.624,0.055,0.208,10.7,17.0,13.9,7.0,2.0,2.6,9.2,14.8,2.0,1.5,3.4,0.166,-0.5,1.0,0.5,0.6,
228.0,T.J. McConnell,32.0,IND,PG,54.0,0.0,995.0,19.1,0.554,0.075,0.132,3.3,11.9,7.7,37.4,2.9,1.5,14.6,24.4,1.1,1.1,2.2,0.105,0.9,0.5,1.4,0.9,
229.0,Brandon Boston Jr.,23.0,NOP,SG,42.0,10.0,993.0,12.8,0.535,0.367,0.223,2.9,11.8,7.2,13.8,2.6,0.8,11.1,19.9,0.3,0.5,0.7,0.036,-2.2,-0.3,-2.5,-0.1,
230.0,Mason Plumlee,34.0,PHO,C,56.0,18.0,980.0,13.9,0.609,0.014,0.558,10.3,27.8,19.4,14.3,1.3,3.8,20.8,10.4,1.5,1.1,2.6,0.127,-2.1,1.2,-0.9,0.3,
